Year,Company,Country,Present Year Revenue,Last Year Revenue,Percentage Change,Present Year Total Revenue,Percentage Defense Revenue,Year Formatted
2014,Rheinmetall AG,Germany,2.9769,2.9528000000000003,0.8161695,6.230300000000001,47.781006,2014-01-01
2014,Elbit Systems Ltd,Israel,2.9581999999999997,2.9252,1.1281279,2.9581999999999997,100.0,2014-01-01
2014,Saab AB,Sweden,2.8293000000000004,2.9483,-4.0362244,3.4385,82.282974,2014-01-01
2014,Tactical Missiles Corporation,Russia,2.8125999999999998,1.8927,48.60253,2.9606,95.001015,2014-01-01
2014,Israel Aerospace Industries,Israel,2.785,2.646,5.2532125,3.827,72.77241,2014-01-01
2014,Orbital ATK,USA,2.75,2.525,8.910892,4.4,62.5,2014-01-01
2014,SAIC,USA,2.735,2.887,-5.2649813,3.835,71.31682,2014-01-01
2014,Exelis Inc,USA,2.644,2.655,-0.41431263,3.277,80.683556,2014-01-01
2014,Mitsubishi Heavy Industries Limited,Japan,2.6267,3.3549,-21.705564,46.897,5.600998,2014-01-01
2014,CACI International Inc,USA,2.578,2.735,-5.740402,3.565,72.31416,2014-01-01
2014,Hindustan Aeronautics Limited,India,2.4804,2.459,0.8702685,2.531,98.000786,2014-01-01
2014,Harris Corporation,USA,2.3846999999999996,2.418,-1.3771732,5.012,47.579807,2014-01-01
2014,Hewlett-Packard,USA,2.2408,4.0704,-44.9489,111.5,2.009686,2014-01-01
2014,Rockwell Collins,USA,2.209,2.395,-7.7661796,4.979,44.36634,2014-01-01
2014,Computer Sciences Corporation,USA,2.177,2.401,-9.329447,12.2,17.844263,2014-01-01
2014,Serco,United Kingdom,2.1748000000000003,2.1246,2.3627954,7.8261,27.789064,2014-01-01
2014,ST Engineering,Singapore,2.0128,1.9882,1.2373049,5.161,39.000195,2014-01-01
2014,Rafael Advanced Defense Systems Ltd,Israel,1.9654,2.115,-7.0732846,1.9654,100.0,2014-01-01
2014,Kawasaki Heavy Industries,Japan,1.9092,1.0049,89.989044,17.0947,11.168374,2014-01-01
2014,Cobham,United Kingdom,1.86,1.907,-2.464604,3.0514,60.95563,2014-01-01
2014,Oshkosh Corporation,USA,1.725,3.05,-43.442623,6.808,25.33784,2014-01-01
2014,Aerojet Rocketdyne Holdings Inc,USA,1.5912,1.3774000000000002,15.521993,1.5974000000000002,99.61187,2014-01-01
2014,DynCorp,USA,1.579,3.1,-49.064518,2.252,70.115456,2014-01-01
2014,Uralvagonzavod,Russia,1.545,1.529,1.0464356,2.992,51.637703,2014-01-01
2014,Hanwha Group,South Korea,1.545,1.5297,1.0001993,5.1543,29.974974,2014-01-01
2014,Engility Holdings Inc,USA,1.53,0.846,80.85107,2.5,61.199997,2014-01-01
2014,Embraer,Brazil,1.4595,1.1018,32.465054,6.357600000000001,22.956776,2014-01-01
2014,Fincantieri SpA,Italy,1.4068,1.5432000000000001,-8.838771,5.8458000000000006,24.065144,2014-01-01
2014,Nexter Group,France,1.3928,1.0783,29.166279,1.3928,100.0,2014-01-01
2014,Dassault Aviation,France,1.3323,1.9238,-30.746439,4.8906,27.242056,2014-01-01
2014,LIG Nex1,South Korea,1.3300999999999998,1.0874000000000001,22.319288,1.3300999999999998,100.0,2014-01-01
2014,Fluor Corporation,USA,1.3193,1.7527000000000001,-24.727558,21.531,6.1274443,2014-01-01
2014,Korea Aerospace Industries,South Korea,1.16,1.3642,-14.968477,2.1991,52.748848,2014-01-01
2014,Aselsan,Turkey,1.109,1.0014,10.744955,1.1425,97.06783,2014-01-01
2014,Accenture,USA,1.0595,0.888,19.313063,30.0,3.5316668,2014-01-01
2014,ManTech International Corporation,USA,1.0467,2.208,-52.595108,1.774,59.00225,2014-01-01
2014,QinetiQ Group,United Kingdom,1.0179,1.286,-20.847588,1.2884,79.00497,2014-01-01
2014,NEC Corporation,Japan,1.011,0.8469,19.376547,29.2963,3.4509475,2014-01-01
2014,GKN Aerospace,United Kingdom,0.9902000000000001,0.9934,-0.32212725,3.6675999999999997,26.998583,2014-01-01
2014,Ultra Electronics Holdings,United Kingdom,0.9515,0.9322999999999999,2.0594244,1.1747,80.99941,2014-01-01
2014,STI Systems,Russia,0.9472,0.819,15.653237,1.8773,50.45544,2014-01-01
2014,KraussMaffei Wegmann,Germany,0.9346,1.0962,-14.741834,0.9346,100.0,2014-01-01
2014,Kongsberg Gruppen,Norway,0.9298,1.2722,-26.914007,2.644,35.166412,2014-01-01
2014,ANA Holdings,Japan,0.9261,,,17.1003,5.415694,2014-01-01
2014,Hanwha Techwin,South Korea,0.9047999999999999,0.945,-4.2539697,2.4848000000000003,36.41339,2014-01-01
2014,PAE,USA,0.8952,0.7041000000000001,27.141037,1.8165,49.281586,2014-01-01
2014,Meggitt,United Kingdom,0.8887,1.0154,-12.477842,2.5599000000000003,34.7162,2014-01-01
2014,Bharat Electronics Limited,India,0.8757,0.8533999999999999,2.6130757,1.0946,80.00183,2014-01-01
2014,Mitsubishi Electric,Japan,0.8603,1.1024,-21.961178,43.1435,1.994043,2014-01-01
2014,Turkish Aerospace Industries,Turkey,0.8536,0.7884,8.269908,1.001,85.27472,2014-01-01
2014,Moog Inc,USA,0.8378,0.861,-2.6945426,2.6484,31.634193,2014-01-01
2014,AAR Corp,USA,0.8274,0.8392000000000001,-1.4060996,2.035,40.658478,2014-01-01
2014,Cubic Corporation,USA,0.7987000000000001,0.8317,-3.9677768,1.3984,57.115276,2014-01-01
2014,CAE,Canada,0.7556,0.7724,-2.175045,1.9793,38.17511,2014-01-01
2014,Alion Science and Technology,USA,0.7537,0.7908999999999999,-4.7035036,0.8048,93.6506,2014-01-01
2014,Curtiss-Wright Corporation,USA,0.7496,0.7301,2.6708672,2.2431,33.418037,2014-01-01
2014,Chemring Group,United Kingdom,0.7237,0.9732000000000001,-25.637072,0.7866000000000001,92.00356,2014-01-01
2014,RUAG Holding,Switzerland,0.7183999999999999,0.7507999999999999,-4.315392,1.6708,42.997368,2014-01-01
2014,Ball Aerospace & Technologies Corp,USA,0.681,0.677,0.59084195,0.9348,72.84981,2014-01-01
2014,Indra Sistemas,Spain,0.676,0.678,-0.29498523,3.9044,17.3138,2014-01-01
2014,Wyle Laboratories,USA,0.6507000000000001,0.6769,-3.870588,0.8655,75.18198,2014-01-01
2014,Diehl Defence Holding,Germany,0.6485,0.7303,-11.200875,4.0389,16.056353,2014-01-01
2014,IHI Corporation,Japan,0.6177999999999999,0.512,20.66406,14.5289,4.2522144,2014-01-01
2014,Ukroboronprom,Ukraine,0.5759,0.6811,-15.445596,0.5759,100.0,2014-01-01
2014,Battelle,USA,0.5692,0.6139,-7.2813177,5.6,10.164287,2014-01-01
2014,Patria Group,Finland,0.5558,1.0283,-45.94963,0.6145,90.44752,2014-01-01
2014,Day & Zimmermann,USA,0.555,0.5187999999999999,6.977643,2.5,22.2,2014-01-01
2014,Viasat Inc,USA,0.5355,0.5652,-5.254779,1.3825,38.734177,2014-01-01
2014,Nammo,Norway,0.5274,0.5297999999999999,-0.45299423,0.5916,89.14808,2014-01-01
2014,Fujitsu Limited,Japan,0.5258999999999999,,,47.4369,1.1086308,2014-01-01
2014,IMI Systems,Israel,0.4758,0.56,-15.035717,0.4758,100.0,2014-01-01
2014,Denel,South Africa,0.4546,0.3882,17.104582,0.4546,100.0,2014-01-01
2013,Lockheed Martin Corporation,USA,40.494,44.883,-9.778758,45.358,89.27642,2013-01-01
2013,Boeing,USA,32.0,31.378,1.9822806,86.623,36.94169,2013-01-01
2013,BAE Systems,United Kingdom,28.014,26.8131,4.4787827,29.8025,93.998825,2013-01-01
2013,Raytheon Company,USA,22.0476,22.705,-2.895399,23.706,93.004295,2013-01-01
2013,Northrop Grumman Corporation,USA,19.5,20.6,-5.3398056,24.661,79.07222,2013-01-01
2013,General Dynamics Corporation,USA,18.836,21.023,-10.402892,31.218,60.336983,2013-01-01
2013,Airbus SE,Netherlands,16.5465,14.913,10.95353,81.1926,20.37932,2013-01-01
2013,United Technologies Corporation,USA,11.894,12.117,-1.8403895,62.6,19.0,2013-01-01
2013,Thales,France,10.9616,9.2126,18.984869,19.456799999999998,56.33814,2013-01-01
2013,Leonardo SpA,Italy,10.8963,12.5287,-13.029287,21.968400000000003,49.599876,2013-01-01
2013,L-3 Communications Holdings,USA,10.337,10.839,-4.6314235,12.629,81.851295,2013-01-01
2013,Almaz-Antey,Russia,8.3263,5.7543,44.69701,8.3263,100.0,2013-01-01
2013,Huntington Ingalls Industries,USA,6.324,6.2403,1.3412848,6.8,93.0,2013-01-01
2013,Rolls Royce,United Kingdom,6.123600000000001,5.098,20.117695,25.409200000000002,24.099934,2013-01-01
2013,Honeywell International Inc,USA,4.9,5.1,-3.9215689,39.055,12.546408,2013-01-01
2013,DCNS,France,4.6017,3.7668000000000004,22.164705,4.6017,100.0,2013-01-01
2013,Textron Inc,USA,4.2364,4.288,-1.2033606,12.104,35.0,2013-01-01
2013,Booz Allen Hamilton,USA,4.1,4.8,-14.583333,5.758100000000001,71.20404,2013-01-01
2013,GE,USA,4.1,4.0,2.5,146.045,2.8073537,2013-01-01
2013,Exelis Inc,USA,4.093,4.2515,-3.7280958,4.816,84.98754,2013-01-01
2013,Leidos,USA,4.08,4.68,-12.820514,5.772,70.68607,2013-01-01
2013,Hewlett-Packard,USA,4.0706999999999995,2.6688,52.52922,112.0,3.6345534,2013-01-01
2013,SAFRAN Group,France,4.027,3.4865,15.502652,20.135099999999998,19.9999,2013-01-01
2013,Babcock International,United Kingdom,3.4238000000000004,3.1108000000000002,10.06172,5.803100000000001,58.999504,2013-01-01
2013,Russian Helicopters,Russia,3.4064,3.4891,-2.3702443,4.2308,80.51432,2013-01-01
2013,Mitsubishi Heavy Industries Limited,Japan,3.3549,2.9076,15.383814,36.252,9.254386,2013-01-01
2013,Oshkosh Corporation,USA,3.047,3.9475,-22.811907,7.665100000000001,39.751602,2013-01-01
2013,Rheinmetall AG,Germany,2.9528000000000003,3.0019,-1.635626,6.3206999999999995,46.716343,2013-01-01
2013,Saab AB,Sweden,2.9483,3.0131,-2.1506107,3.6528,80.713425,2013-01-01
2013,Elbit Systems Ltd,Israel,2.9252,2.7441999999999998,6.5957294,2.9252,100.0,2013-01-01
2013,SAIC,USA,2.8846999999999996,3.3467,-13.804643,4.121,70.0,2013-01-01
2013,CACI International Inc,USA,2.7351,2.9449,-7.1241746,3.682,74.283005,2013-01-01
2013,URS Corporation,USA,2.7029,3.4711999999999996,-22.133558,10.9907,24.592607,2013-01-01
2013,United Engine-Building Corporation,Russia,2.647,1.8576,42.495693,4.859100000000001,54.475105,2013-01-01
2013,Israel Aerospace Industries,Israel,2.646,2.481,6.650544,3.642,72.65239,2013-01-01
2013,Bechtel Group,USA,2.6,2.5,4.0,39.4,6.5989842,2013-01-01
2013,ATK,USA,2.525,3.047,-17.131605,4.8,52.604168,2013-01-01
2013,DynCorp,USA,2.4796,3.1003000000000003,-20.020641,3.2872,75.431984,2013-01-01
2013,Hindustan Aeronautics Limited,India,2.459,2.6198,-6.1378746,2.5351,96.998146,2013-01-01
2013,Harris Corporation,USA,2.418,2.7944,-13.469794,5.1117,47.303246,2013-01-01
2013,Computer Sciences Corporation,USA,2.401,3.687,-34.879307,12.998,18.472073,2013-01-01
2013,Rockwell Collins,USA,2.395,2.591,-7.5646467,4.61,51.95228,2013-01-01
2013,ManTech International Corporation,USA,2.2076,2.464,-10.40584,2.3101,95.562965,2013-01-01
2013,Fluor Corporation,USA,2.1623,1.8654000000000002,15.916159,27.351599999999998,7.9055705,2013-01-01
2013,Sukhoi Aviation Holding Company,Russia,2.1267,2.2708000000000004,-6.3457856,2.7399,77.61962,2013-01-01
2013,Serco,United Kingdom,2.1246,1.9464000000000001,9.155367,8.4309,25.200155,2013-01-01
2013,Rafael Advanced Defense Systems Ltd,Israel,2.115,1.7815,18.72018,2.115,100.0,2013-01-01
2013,ST Engineering,Singapore,1.9882,1.8891,5.245883,5.2322,37.99931,2013-01-01
2013,Dassault Aviation,France,1.9238,1.4707000000000001,30.808466,6.2933,30.56902,2013-01-01
2013,Cobham,United Kingdom,1.907,1.8905,0.872785,2.9339,64.99881,2013-01-01
2013,Concern Radio-Electronic Technologies,Russia,1.801,1.6037000000000001,12.302803,2.3647,76.16189,2013-01-01
2013,Fincantieri SpA,Italy,1.5432000000000001,1.1498,34.214638,5.2218,29.553028,2013-01-01
2013,GenCorp,USA,1.3774000000000002,0.9861,39.68158,1.3831,99.58789,2013-01-01
2013,Korea Aerospace Industries,South Korea,1.3642,1.0395,31.236166,1.8147,75.17496,2013-01-01
2013,Irkut Corporation,Russia,1.3507,1.0451,29.241219,1.8571,72.73168,2013-01-01
2013,Kongsberg Gruppen,Norway,1.2722,1.1832,7.521974,2.6504000000000003,48.0003,2013-01-01
2013,QinetiQ Group,United Kingdom,1.268,1.4104,-10.096428,1.9507999999999999,64.99897,2013-01-01
2013,Mitsubishi Electric,Japan,1.1024,1.5004000000000002,-26.52626,42.9756,2.5651765,2013-01-01
2013,Embraer,Brazil,1.1018,1.0680999999999998,3.155142,5.7761000000000005,19.075155,2013-01-01
2013,KraussMaffei Wegmann,Germany,1.0962,1.0285,6.5823965,1.0962,100.0,2013-01-01
2013,LIG Nex1,South Korea,1.0874000000000001,0.8569,26.899286,1.0874000000000001,100.0,2013-01-01
2013,Nexter Group,France,1.0783,0.9539,13.041202,1.0783,100.0,2013-01-01
2013,Patria Group,Finland,1.0283,0.8511,20.820124,1.1300999999999999,90.99196,2013-01-01
2013,Meggitt,United Kingdom,1.0154,0.9889,2.6797452,2.6721,38.000072,2013-01-01
2013,Kawasaki Heavy Industries,Japan,1.0049,1.7908,-43.885414,14.6861,6.8425245,2013-01-01
2013,Aselsan,Turkey,1.0014,0.8623999999999999,16.11781,1.0308,97.14784,2013-01-01
2013,GKN Aerospace,United Kingdom,0.9934,1.8066,-45.01273,3.6769000000000003,27.017324,2013-01-01
2013,Chemring Group,United Kingdom,0.9732000000000001,1.1334000000000002,-14.134463,1.0244000000000002,95.00195,2013-01-01
2013,Hanwha Techwin,South Korea,0.945,0.99,-4.5454545,2.61,36.206894,2013-01-01
2013,MiG,Russia,0.9272,0.5782,60.359734,0.9272,100.0,2013-01-01
2013,Accenture,USA,0.888,0.86,3.2558138,28.5628,3.1089387,2013-01-01
2013,Moog Inc,USA,0.861,0.8571,0.45502564,2.61,32.988506,2013-01-01
2013,Bharat Electronics Limited,India,0.8533999999999999,0.9569,-10.816177,1.004,85.0,2013-01-01
2013,NEC Corporation,Japan,0.8469,1.9747000000000001,-57.112473,32.2569,2.6254847,2013-01-01
2013,Cubic Corporation,USA,0.8436,0.8667999999999999,-2.6765127,1.3614000000000002,61.965622,2013-01-01
2013,AAR Corp,USA,0.8392000000000001,0.9304,-9.802237,2.1373,39.264492,2013-01-01
2013,STI Systems,Russia,0.819,0.8018,2.145175,2.1395999999999997,38.27818,2013-01-01
2013,Alion Science and Technology,USA,0.7887000000000001,0.7484,5.384819,0.849,92.89753,2013-01-01
2013,Turkish Aerospace Industries,Turkey,0.7884,0.6934,13.700606,0.9127000000000001,86.381065,2013-01-01
2013,CAE,Canada,0.7724,0.8335,-7.330531,1.9872,38.86876,2013-01-01
2013,Curtiss-Wright Corporation,USA,0.7609,0.7795,-2.3861418,2.5108,30.305082,2013-01-01
2013,RUAG Holding,Switzerland,0.7507999999999999,0.9646,-22.164627,1.7065,43.996483,2013-01-01
2013,Diehl Defence Holding,Germany,0.7303,0.7071000000000001,3.2810087,3.9804,18.347403,2013-01-01
2013,PAE,USA,0.7041000000000001,0.437,61.121273,1.2960999999999998,54.324512,2013-01-01
2013,Ultra Electronics Holdings,United Kingdom,0.6962999999999999,0.9645,-27.807156,1.2216,56.999016,2013-01-01
2013,Indra Sistemas,Spain,0.678,0.5955,13.853905,3.9929,16.98014,2013-01-01
2013,Ball Aerospace & Technologies Corp,USA,0.677,0.603,12.271974,0.897,75.4738,2013-01-01
2013,Wyle Laboratories,USA,0.6769,0.9131,-25.867918,0.9027999999999999,74.97785,2013-01-01
2013,Teledyne FLIR,USA,0.65,0.69,-5.7971015,1.4964000000000002,43.437584,2013-01-01
2013,Battelle,USA,0.6139,0.688,-10.770346,5.6,10.962501,2013-01-01
2013,Jacobs Engineering Inc,USA,0.5821000000000001,1.4413,-59.612854,11.8184,4.92537,2013-01-01
2013,Viasat Inc,USA,0.5652,0.5277999999999999,7.0860224,1.3515,41.8202,2013-01-01
2013,IMI Systems,Israel,0.56,0.52,7.692308,0.56,100.0,2013-01-01
2013,ViStar Corporation,USA,0.541,1.0,-45.899998,10.775,5.0208817,2013-01-01
2013,Nammo,Norway,0.5297999999999999,0.5951000000000001,-10.972944,0.6021,87.99203,2013-01-01
2013,Day & Zimmermann,USA,0.5187999999999999,0.6184,-16.106085,2.2,23.581818,2013-01-01
2013,IHI Corporation,Japan,0.512,0.3352,52.74463,13.8224,3.704132,2013-01-01
2013,Mission Essential,USA,0.49,0.7974,-38.55029,0.49,100.0,2013-01-01
2013,Griffon Corporation,USA,0.42619999999999997,0.3974,7.2471113,1.8713,22.775612,2013-01-01
2012,Lockheed Martin Corporation,USA,44.883,43.978,2.0578542,47.182,95.12738,2012-01-01
2012,Boeing,USA,31.378,30.7,2.208471,81.698,38.407307,2012-01-01
2012,BAE Systems,United Kingdom,26.813125,29.130200000000002,-7.9542003,28.255201,94.89625,2012-01-01
2012,Raytheon Company,USA,22.70502,23.0556,-1.5205795,24.414,93.00001,2012-01-01
2012,General Dynamics Corporation,USA,21.023,23.491,-10.50615,31.513,66.71215,2012-01-01
2012,Northrop Grumman Corporation,USA,20.6,21.4,-3.7383177,25.218,81.68768,2012-01-01
2012,Airbus Defence and Space,Netherlands,14.91296,16.0929,-7.332052,72.6364,20.530975,2012-01-01
2012,Leonardo SpA,Italy,12.528671000000001,14.5846,-14.096575,22.135466,56.599987,2012-01-01
2012,United Technologies Corporation,USA,12.117,11.0,10.154542,57.7,21.0,2012-01-01
2012,L-3 Communications Holdings,USA,10.839,12.521,-13.433431,13.146,82.450935,2012-01-01
2012,Thales,France,9.21261,9.4926,-2.9495635,18.25552,50.46479,2012-01-01
2012,SAIC,USA,8.301,8.577,-3.2179053,11.2,74.11607,2012-01-01
2012,Huntington Ingalls Industries,USA,6.2403,6.1194,1.9756856,6.71,93.0,2012-01-01
2012,Almaz-Antey,Russia,5.7543327,3.552,62.00261,6.123996,93.96369,2012-01-01
2012,Honeywell International Inc,USA,5.1,5.3,-3.7735753,37.7,13.527851,2012-01-01
2012,Rolls Royce,United Kingdom,5.09798,4.6915,8.664177,19.347600999999997,26.349417,2012-01-01
2012,Booz Allen Hamilton,USA,4.8,4.86,-1.2345731,5.859218,81.922195,2012-01-01
2012,Textron Inc,USA,4.288,4.171,2.8050811,12.237,35.04127,2012-01-01
2012,Exelis Inc,USA,4.2515,4.0873,4.01732,5.522,76.992035,2012-01-01
2012,GE,USA,4.0,3.7,8.108108,147.359,2.714459,2012-01-01
2012,Oshkosh Corporation,USA,3.9475,4.3652,-9.56886,8.1809,48.25264,2012-01-01
2012,DCNS,France,3.766808,3.647,3.2851112,3.766808,100.0,2012-01-01
2012,Computer Sciences Corporation,USA,3.687,4.498,-18.030231,15.0,24.579998,2012-01-01
2012,Russian Helicopters,Russia,3.4891095,2.6443000000000003,31.948322,4.036543,86.43806,2012-01-01
2012,SAFRAN Group,France,3.4865472,3.2673,6.7103443,17.432736000000002,20.0,2012-01-01
2012,URS Corporation,USA,3.4711999999999996,3.5956,-3.4597807,10.9725,31.635452,2012-01-01
2012,Babcock International,United Kingdom,3.110766,2.8561,8.916564,4.785794,65.0,2012-01-01
2012,DynCorp,USA,3.1003128,2.7761,11.678712,4.0442755,76.659294,2012-01-01
2012,ATK,USA,3.047,3.25,-6.246148,4.362,69.85328,2012-01-01
2012,Saab AB,Sweden,3.01308,3.2589,-7.5430336,3.546277,84.9646,2012-01-01
2012,Rheinmetall AG,Germany,3.001876,2.9803,0.7239518,6.047462400000001,49.638603,2012-01-01
2012,CACI International Inc,USA,2.944924,2.858721,3.0154352,3.774473,78.022125,2012-01-01
2012,Mitsubishi Heavy Industries Limited,Japan,2.90763,3.61,-19.456226,36.689620000000005,7.924939,2012-01-01
2012,Harris Corporation,USA,2.7944,2.9846999999999997,-6.375847,5.4513,51.26117,2012-01-01
2012,Elbit Systems Ltd,Israel,2.7441766,2.6766,2.5247169,2.888607,95.0,2012-01-01
2012,Hewlett-Packard,USA,2.668822,2.2359,19.362322,119.895,2.225966,2012-01-01
2012,Hindustan Aeronautics Limited,India,2.619828,2.7696,-5.4077134,2.619828,100.0,2012-01-01
2012,Rockwell Collins,USA,2.591,2.813,-7.8919263,4.726,54.824375,2012-01-01
2012,Israel Aerospace Industries,Israel,2.553,2.508,1.7942559,3.338,76.482925,2012-01-01
2012,Bechtel Group,USA,2.5,2.4,4.166667,37.9,6.596306,2012-01-01
2012,ManTech International Corporation,USA,2.464,2.772,-11.111112,2.5822950000000002,95.419,2012-01-01
2012,Sukhoi Aviation Holding Company,Russia,2.2708310000000003,2.4795,-8.415766,2.365449,96.0,2012-01-01
2012,NEC Corporation,Japan,1.97472,1.4387999999999999,37.247704,37.16636,5.313192,2012-01-01
2012,Serco,United Kingdom,1.9464078,1.9,2.442516,7.785631,25.0,2012-01-01
2012,Cobham,United Kingdom,1.8905471,1.8944,-0.20338513,2.7716403,68.2104,2012-01-01
2012,ST Engineering,Singapore,1.8891485000000001,1.9552,-3.3782456,5.1058069999999995,37.0,2012-01-01
2012,Fluor Corporation,USA,1.8653504,2.7355,-31.809526,27.577135,6.76412,2012-01-01
2012,United Engine-Building Corporation,Russia,1.857627,1.2459,49.0992,4.1280600000000005,45.0,2012-01-01
2012,GKN Aerospace,United Kingdom,1.8065579999999999,1.3714000000000002,31.730934,2.820766,64.04494,2012-01-01
2012,Kawasaki Heavy Industries,Japan,1.7908,2.6238,-31.747849,15.595460999999998,11.482829,2012-01-01
2012,Rafael Advanced Defense Systems Ltd,Israel,1.7814931999999999,1.979,-9.980132,1.7814931999999999,100.0,2012-01-01
2012,Mitsubishi Electric,Japan,1.5004000000000002,1.4413,4.100467,43.161910000000006,3.476213,2012-01-01
2012,DSN Corporation,Japan,1.4774100000000001,,,2.4498506000000004,60.306126,2012-01-01
2012,Dassault Aviation,France,1.4707264,1.2389000000000001,18.71228,5.0668503000000005,29.026443,2012-01-01
2012,Jacobs Engineering Inc,USA,1.4412550000000002,1.0363,39.077003,10.893778000000001,13.230075,2012-01-01
2012,QinetiQ Group,United Kingdom,1.410383,1.5793,-10.695687,2.1041646000000003,67.02817,2012-01-01
2012,Kongsberg Gruppen,Norway,1.183166,1.4443,-18.08032,2.6890135,44.0,2012-01-01
2012,Fincantieri SpA,Italy,1.1498373999999998,1.0859,5.8879642,3.066156,37.500946,2012-01-01
2012,Chemring Group,United Kingdom,1.1333774,1.156,-1.9569715,1.172678,96.64864,2012-01-01
2012,Embraer,Brazil,1.0680616299999999,0.8667999999999999,23.218924,6.259724,17.06244,2012-01-01
2012,Irkut Corporation,Russia,1.045087,1.2862,-18.746157,1.530855,68.26819,2012-01-01
2012,KraussMaffei Wegmann,Germany,1.02848,1.3085,-21.400074,1.02848,100.0,2012-01-01
2012,ViStar Corporation,USA,1.0,2.0,-50.0,12.948,7.7232003,2012-01-01
2012,Hanwha Techwin,South Korea,0.99,1.092,-9.340659,2.7,36.666668,2012-01-01
2012,Meggitt,United Kingdom,0.9888528,0.9388,5.331572,2.53552,39.0,2012-01-01
2012,RUAG Holding,Switzerland,0.964601,0.8447,14.194505,1.929202,50.0,2012-01-01
2012,Ultra Electronics Holdings,United Kingdom,0.9645118,0.9615,0.31323722,1.2056398,79.99999,2012-01-01
2012,Bharat Electronics Limited,India,0.95690336,0.9431,1.4636123,1.10023,86.97303,2012-01-01
2012,Nexter Group,France,0.95385094,1.1845999999999999,-19.479074,0.95385094,100.0,2012-01-01
2012,AAR Corp,USA,0.930409,0.962,-3.283885,2.064998,45.05617,2012-01-01
2012,Wyle Laboratories,USA,0.913134,0.8290198000000001,10.146228,1.155866,78.99999,2012-01-01
2012,Cubic Corporation,USA,0.8667999999999999,0.869,-0.25316456,1.3815,62.743397,2012-01-01
2012,Aselsan,Turkey,0.8623656999999999,0.8483999999999999,1.6461216,0.90658406,95.12253,2012-01-01
2012,Accenture,USA,0.86,0.758,13.456464,27.9,3.0824373,2012-01-01
2012,Moog Inc,USA,0.857059,0.855,0.24081965,2.469536,34.705265,2012-01-01
2012,LIG Nex1,South Korea,0.85689,0.8235,4.054639,0.85689,100.0,2012-01-01
2012,Patria Group,Finland,0.8510671999999999,0.7795,9.181163,0.9463302,89.93343,2012-01-01
2012,CAE,Canada,0.8334822000000001,0.9045,-7.8516083,2.1021851000000003,39.648373,2012-01-01
2012,STI Systems,Russia,0.8017544299999999,0.7181000000000001,11.649418,2.3717862,33.803825,2012-01-01
2012,Mission Essential,USA,0.7974,0.7182000000000001,11.027569,0.7974,100.0,2012-01-01
2012,Curtiss-Wright Corporation,USA,0.7795209999999999,0.8199,-4.9248695,2.0976999999999997,37.160748,2012-01-01
2012,Alion Science and Technology,USA,0.748418,0.726128,3.0697045,0.8172039999999999,91.58276,2012-01-01
2012,Diehl Defence Holding,Germany,0.70708,0.9466,-25.30319,3.638248,19.43463,2012-01-01
2012,Turkish Aerospace Industries,Turkey,0.6934143,0.7378471,-6.021957,0.83288186,83.25482,2012-01-01
2012,Battelle,USA,0.688,0.7189,-4.298229,6.1,11.278688,2012-01-01
2012,Korea Aerospace Industries,South Korea,0.67248,0.8982,-25.13026,1.377,48.836605,2012-01-01
2012,Teledyne FLIR,USA,0.6192000000000001,0.7122999999999999,-13.070339,1.4054,44.058628,2012-01-01
2012,Toshiba,Japan,0.60863,0.63,-3.3920608,70.18363000000001,0.86719656,2012-01-01
2012,Ball Aerospace & Technologies Corp,USA,0.603,0.49119999999999997,22.760586,0.8733,69.04844,2012-01-01
2012,Indra Sistemas,Spain,0.5954661,0.7097,-16.096077,3.7809236,15.749224,2012-01-01
2012,Nammo,Norway,0.5951152,0.5657000000000001,5.199794,0.5951152,100.0,2012-01-01
2012,MiG,Russia,0.5781517,0.7,-17.406902,0.57893926,99.86396,2012-01-01
2012,Viasat Inc,USA,0.5277999999999999,0.38930000000000003,35.576675,1.1197000000000001,47.137627,2012-01-01
2012,IMI Systems,Israel,0.52,0.4859,7.017905,0.52,100.0,2012-01-01
2012,Denel,South Africa,0.4349392,0.4497516,-3.2934659,0.4349392,100.0,2012-01-01
2012,Fujitsu Limited,Japan,0.363,0.6613,-45.10812,53.01857,0.68466574,2012-01-01
2012,Day & Zimmermann,USA,0.346,0.48960000000000004,-29.330067,2.4,14.416666,2012-01-01
2012,IHI Corporation,Japan,0.33517,0.413826,-19.007023,15.198193,2.205328,2012-01-01
2012,Komatsu Limited,Japan,0.32306999999999997,0.390446,-17.256163,22.807290000000002,1.4165208,2012-01-01
2011,Lockheed Martin Corporation,USA,43.978,42.8,2.7523365,46.499,94.57838,2011-01-01
2011,Boeing,USA,30.7,30.858,-0.5120228,68.735,44.66429,2011-01-01
2011,BAE Systems,United Kingdom,29.130200000000002,33.1095,-12.018607,30.723,94.815605,2011-01-01
2011,General Dynamics Corporation,USA,25.506,26.622,-4.1920214,32.677,78.0549,2011-01-01
2011,Raytheon Company,USA,23.0556,23.4202,-1.5567741,24.791,92.99988,2011-01-01
2011,Northrop Grumman Corporation,USA,21.4,31.181,-31.368462,26.4,81.06061,2011-01-01
2011,Airbus Defence and Space,Netherlands,16.0929,16.2867,-1.1899267,68.3862,23.53238,2011-01-01
2011,Leonardo SpA,Italy,14.5846,14.4429,0.9810994,24.1068,60.499935,2011-01-01
